"recordID","recordStartTime","recordStopTime","tempDegC","recordingPath","annotationPath"
"8567.240902075936","2024-09-02T07:59:36","2024-09-02T10:59:35",19.43,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240902075936.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240902075936.Table.1.selections.txt"
"8567.240902105935","2024-09-02T10:59:35","2024-09-02T13:59:35",19.6,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240902105935.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240902105935.Table.1.selections.txt"
"8567.240902135935","2024-09-02T13:59:35","2024-09-02T16:59:34",19.68,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240902135935.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240902135935.Table.1.selections.txt"
"8567.240902165934","2024-09-02T16:59:34","2024-09-02T19:59:34",19.68,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240902165934.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240902165934.Table.1.selections.txt"
"8567.240902195934","2024-09-02T19:59:34","2024-09-02T22:59:33",19.43,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240902195934.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240902195934.Table.1.selections.txt"
"8567.240902225933","2024-09-02T22:59:33","2024-09-03T01:59:33",19.27,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240902225933.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240902225933.Table.1.selections.txt"
"8567.240903015933","2024-09-03T01:59:33","2024-09-03T04:59:32",19.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240903015933.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240903015933.Table.1.selections.txt"
"8567.240903045932","2024-09-03T04:59:32","2024-09-03T07:59:31",18.93,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240903045932.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240903045932.Table.1.selections.txt"
"8567.240903075931","2024-09-03T07:59:31","2024-09-03T10:59:30",18.93,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240903075931.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240903075931.Table.1.selections.txt"
"8567.240903105930","2024-09-03T10:59:30","2024-09-03T13:59:30",19.02,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240903105930.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240903105930.Table.1.selections.txt"
"8567.240903135930","2024-09-03T13:59:30","2024-09-03T16:59:29",19.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240903135930.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240903135930.Table.1.selections.txt"
"8567.240903165929","2024-09-03T16:59:29","2024-09-03T19:59:28",19.27,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240903165929.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240903165929.Table.1.selections.txt"
"8567.240903195928","2024-09-03T19:59:28","2024-09-03T22:59:27",19.02,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240903195928.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240903195928.Table.1.selections.txt"
"8567.240903225927","2024-09-03T22:59:27","2024-09-04T01:59:27",18.93,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240903225927.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240903225927.Table.1.selections.txt"
"8567.240904015927","2024-09-04T01:59:27","2024-09-04T04:59:26",18.77,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240904015927.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240904015927.Table.1.selections.txt"
"8567.240904045926","2024-09-04T04:59:26","2024-09-04T07:59:25",18.69,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240904045926.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240904045926.Table.1.selections.txt"
"8567.240904075925","2024-09-04T07:59:25","2024-09-04T10:59:24",18.6,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240904075925.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240904075925.Table.1.selections.txt"
"8567.240904105924","2024-09-04T10:59:24","2024-09-04T13:59:24",18.77,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240904105924.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240904105924.Table.1.selections.txt"
"8567.240904135924","2024-09-04T13:59:24","2024-09-04T16:59:23",19.6,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240904135924.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240904135924.Table.1.selections.txt"
"8567.240904165923","2024-09-04T16:59:23","2024-09-04T19:59:23",19.43,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240904165923.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240904165923.Table.1.selections.txt"
"8567.240904195923","2024-09-04T19:59:23","2024-09-04T22:59:22",19.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240904195923.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240904195923.Table.1.selections.txt"
"8567.240904225922","2024-09-04T22:59:22","2024-09-05T01:59:22",18.93,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240904225922.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240904225922.Table.1.selections.txt"
"8567.240905015922","2024-09-05T01:59:22","2024-09-05T04:59:21",18.93,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240905015922.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240905015922.Table.1.selections.txt"
"8567.240905045921","2024-09-05T04:59:21","2024-09-05T07:59:20",18.77,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240905045921.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240905045921.Table.1.selections.txt"
"8567.240905075920","2024-09-05T07:59:20","2024-09-05T10:59:20",18.77,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240905075920.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240905075920.Table.1.selections.txt"
"8567.240905105920","2024-09-05T10:59:20","2024-09-05T13:59:19",19.02,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240905105920.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240905105920.Table.1.selections.txt"
"8567.240905135919","2024-09-05T13:59:19","2024-09-05T16:59:19",19.76,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240905135919.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240905135919.Table.1.selections.txt"
"8567.240905165919","2024-09-05T16:59:19","2024-09-05T19:59:18",19.51,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240905165919.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240905165919.Table.1.selections.txt"
"8567.240905195918","2024-09-05T19:59:18","2024-09-05T22:59:18",19.27,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240905195918.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240905195918.Table.1.selections.txt"
"8567.240905225918","2024-09-05T22:59:18","2024-09-06T01:59:17",19.02,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240905225918.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240905225918.Table.1.selections.txt"
"8567.240906015918","2024-09-06T01:59:17","2024-09-06T04:59:17",18.93,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240906015918.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240906015918.Table.1.selections.txt"
"8567.240906045917","2024-09-06T04:59:17","2024-09-06T07:59:16",18.85,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240906045917.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240906045917.Table.1.selections.txt"
"8567.240906075916","2024-09-06T07:59:16","2024-09-06T10:59:16",18.77,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240906075916.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240906075916.Table.1.selections.txt"
"8567.240906105916","2024-09-06T10:59:16","2024-09-06T13:59:15",18.77,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240906105916.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240906105916.Table.1.selections.txt"
"8567.240906135915","2024-09-06T13:59:15","2024-09-06T16:59:15",19.02,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240906135915.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240906135915.Table.1.selections.txt"
"8567.240906165915","2024-09-06T16:59:15","2024-09-06T19:59:15",19.02,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240906165915.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240906165915.Table.1.selections.txt"
"8567.240906195915","2024-09-06T19:59:15","2024-09-06T22:59:14",18.93,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240906195915.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240906195915.Table.1.selections.txt"
"8567.240906225914","2024-09-06T22:59:14","2024-09-07T01:59:14",18.77,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240906225914.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240906225914.Table.1.selections.txt"
"8567.240907015914","2024-09-07T01:59:14","2024-09-07T04:59:13",18.69,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240907015914.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240907015914.Table.1.selections.txt"
"8567.240907045914","2024-09-07T04:59:14","2024-09-07T07:59:13",18.6,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240907045914.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240907045914.Table.1.selections.txt"
"8567.240907075913","2024-09-07T07:59:13","2024-09-07T10:59:12",18.6,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240907075913.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240907075913.Table.1.selections.txt"
"8567.240907105913","2024-09-07T10:59:13","2024-09-07T13:59:12",18.85,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240907105913.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240907105913.Table.1.selections.txt"
"8567.240907135912","2024-09-07T13:59:12","2024-09-07T16:59:12",19.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240907135912.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240907135912.Table.1.selections.txt"
"8567.240907165912","2024-09-07T16:59:12","2024-09-07T19:59:11",18.93,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240907165912.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240907165912.Table.1.selections.txt"
"8567.240907195911","2024-09-07T19:59:11","2024-09-07T22:59:11",18.77,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240907195911.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240907195911.Table.1.selections.txt"
"8567.240907225911","2024-09-07T22:59:11","2024-09-08T01:59:10",18.69,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240907225911.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240907225911.Table.1.selections.txt"
"8567.240908015910","2024-09-08T01:59:10","2024-09-08T04:59:10",18.52,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240908015910.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240908015910.Table.1.selections.txt"
"8567.240908045910","2024-09-08T04:59:10","2024-09-08T07:59:09",18.44,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240908045910.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240908045910.Table.1.selections.txt"
"8567.240908075909","2024-09-08T07:59:09","2024-09-08T10:59:09",18.44,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240908075909.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240908075909.Table.1.selections.txt"
"8567.240908105909","2024-09-08T10:59:09","2024-09-08T13:59:08",18.52,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240908105909.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240908105909.Table.1.selections.txt"
"8567.240908135908","2024-09-08T13:59:08","2024-09-08T16:59:08",18.52,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240908135908.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240908135908.Table.1.selections.txt"
"8567.240908165908","2024-09-08T16:59:08","2024-09-08T19:59:07",18.44,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240908165908.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240908165908.Table.1.selections.txt"
"8567.240908195907","2024-09-08T19:59:07","2024-09-08T22:59:07",18.27,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240908195907.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240908195907.Table.1.selections.txt"
"8567.240908225907","2024-09-08T22:59:07","2024-09-09T01:59:06",18.11,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240908225907.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240908225907.Table.1.selections.txt"
"8567.240909015906","2024-09-09T01:59:06","2024-09-09T04:59:05",18.02,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240909015906.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240909015906.Table.1.selections.txt"
"8567.240909045906","2024-09-09T04:59:06","2024-09-09T07:59:05",17.86,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240909045906.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240909045906.Table.1.selections.txt"
"8567.240909075905","2024-09-09T07:59:05","2024-09-09T10:59:04",17.86,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240909075905.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240909075905.Table.1.selections.txt"
"8567.240909105904","2024-09-09T10:59:04","2024-09-09T13:59:03",17.94,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240909105904.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240909105904.Table.1.selections.txt"
"8567.240909135903","2024-09-09T13:59:03","2024-09-09T16:59:03",18.02,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240909135903.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240909135903.Table.1.selections.txt"
"8567.240909165903","2024-09-09T16:59:03","2024-09-09T19:59:02",18.11,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240909165903.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240909165903.Table.1.selections.txt"
"8567.240909195902","2024-09-09T19:59:02","2024-09-09T22:59:02",18.02,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240909195902.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240909195902.Table.1.selections.txt"
"8567.240909225902","2024-09-09T22:59:02","2024-09-10T01:59:01",17.86,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240909225902.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240909225902.Table.1.selections.txt"
"8567.240910015902","2024-09-10T01:59:01","2024-09-10T04:59:01",17.78,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240910015902.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240910015902.Table.1.selections.txt"
"8567.240910045901","2024-09-10T04:59:01","2024-09-10T07:59:00",17.69,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240910045901.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240910045901.Table.1.selections.txt"
"8567.240910075900","2024-09-10T07:59:00","2024-09-10T09:22:52",17.61,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240910075900.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240910075900.Table.1.selections.txt"
"8567.240911113000","2024-09-11T11:30:02","2024-09-11T14:29:52",11.32,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240911113000.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240911113000.Table.1.selections.txt"
"8567.240911142952","2024-09-11T14:29:52","2024-09-11T17:29:48",10.4,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240911142952.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240911142952.Table.1.selections.txt"
"8567.240911172948","2024-09-11T17:29:48","2024-09-11T20:29:45",10.65,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240911172948.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240911172948.Table.1.selections.txt"
"8567.240911202945","2024-09-11T20:29:45","2024-09-11T23:29:43",10.99,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240911202945.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240911202945.Table.1.selections.txt"
"8567.240911232943","2024-09-11T23:29:43","2024-09-12T02:29:42",11.24,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240911232943.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240911232943.Table.1.selections.txt"
"8567.240912022942","2024-09-12T02:29:42","2024-09-12T05:29:40",11.32,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240912022942.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240912022942.Table.1.selections.txt"
"8567.240912052941","2024-09-12T05:29:40","2024-09-12T08:29:39",10.82,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240912052941.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240912052941.Table.1.selections.txt"
"8567.240912082939","2024-09-12T08:29:39","2024-09-12T11:29:38",11.24,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240912082939.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240912082939.Table.1.selections.txt"
"8567.240912112938","2024-09-12T11:29:38","2024-09-12T14:29:37",11.16,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240912112938.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240912112938.Table.1.selections.txt"
"8567.240912142937","2024-09-12T14:29:37","2024-09-12T17:29:35",11.07,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240912142937.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240912142937.Table.1.selections.txt"
"8567.240912172935","2024-09-12T17:29:35","2024-09-12T20:29:35",10.82,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240912172935.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240912172935.Table.1.selections.txt"
"8567.240912202935","2024-09-12T20:29:35","2024-09-12T23:29:34",11.24,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240912202935.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240912202935.Table.1.selections.txt"
"8567.240912232934","2024-09-12T23:29:34","2024-09-13T02:29:33",11.16,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240912232934.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240912232934.Table.1.selections.txt"
"8567.240913022933","2024-09-13T02:29:33","2024-09-13T05:29:33",11.32,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240913022933.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240913022933.Table.1.selections.txt"
"8567.240913052933","2024-09-13T05:29:33","2024-09-13T08:29:32",10.99,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240913052933.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240913052933.Table.1.selections.txt"
"8567.240913082932","2024-09-13T08:29:32","2024-09-13T11:29:31",10.99,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240913082932.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240913082932.Table.1.selections.txt"
"8567.240913112931","2024-09-13T11:29:31","2024-09-13T14:29:31",10.9,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240913112931.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240913112931.Table.1.selections.txt"
"8567.240913142931","2024-09-13T14:29:31","2024-09-13T17:29:31",11.41,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240913142931.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240913142931.Table.1.selections.txt"
"8567.240913172931","2024-09-13T17:29:31","2024-09-13T20:29:30",11.16,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240913172931.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240913172931.Table.1.selections.txt"
"8567.240913202930","2024-09-13T20:29:30","2024-09-13T23:29:30",11.16,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240913202930.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240913202930.Table.1.selections.txt"
"8567.240913232930","2024-09-13T23:29:30","2024-09-14T02:29:29",11.66,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240913232930.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240913232930.Table.1.selections.txt"
"8567.240914022929","2024-09-14T02:29:29","2024-09-14T05:29:29",10.9,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240914022929.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240914022929.Table.1.selections.txt"
"8567.240914052929","2024-09-14T05:29:29","2024-09-14T08:29:28",11.07,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240914052929.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240914052929.Table.1.selections.txt"
